"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N0351","YEARLY","Auto.Arima",0.611897292369688,0.529843396044095,13.940172932653
"2","N0351","YEARLY","BSTS",0.555374557660143,0.47198389021322,12.4129768533146
"3","N0351","YEARLY","ETS",1.28713834341324,1.17415567119772,31.1275672903773
"4","N0351","YEARLY","THETA",0.885291973498141,0.798281918864146,21.1009242379037
"5","N0351","YEARLY","BEA",0.808815999596492,0.72532765248501,19.1602390254483
"6","N0351","YEARLY","EAT",0.922951105784222,0.834093662035319,22.056221486978
"7","N0351","YEARLY","BAT",0.680955682993422,0.600036401707153,15.8180246746238
"8","N0351","YEARLY","BET",0.902226976671771,0.814807160091694,21.5471561271986
"9","N0351","YEARLY","BEAT",0.827841693642115,0.743566219079794,19.6454103285622
"10","N0351","YEARLY","medianBEAT",0.74617446487899,0.66406265745412,17.5205485852784
"11","N0351","YEARLY","meanBaggedBEAT",0.801551814798834,0.711476920347188,18.6916450396837
"12","N0351","YEARLY","medianBaggedBEAT",0.753448354981823,0.654888818604495,17.0522717390369
"13","N0351","YEARLY","meanPertBEAT",0.681254083485433,0.591010696586224,15.425496277209
"14","N0351","YEARLY","medianPertBEAT",0.705480153498879,0.613597939077643,16.0169985720245
"15","N0352","YEARLY","Auto.Arima",0.793510025667888,0.611197496657387,74.442637541474
"16","N0352","YEARLY","BSTS",0.846761098728622,0.645294513107043,80.0610775656905
"17","N0352","YEARLY","ETS",0.80629226888301,0.62151749667075,76.0726800830096
"18","N0352","YEARLY","THETA",0.768985867690456,0.601339176726415,72.1275793313281
"19","N0352","YEARLY","BEA",0.814840537649493,0.626003168811726,76.8587983967247
"20","N0352","YEARLY","EAT",0.789022379706329,0.611351390018184,74.2142989852705
"21","N0352","YEARLY","BAT",0.801465623386404,0.619277062163615,75.5437648128309
"22","N0352","YEARLY","BET",0.805852163809506,0.622717062168069,76.0871123266761
"23","N0352","YEARLY","BEAT",0.802657450461922,0.619837170790399,75.6759936303755
"24","N0352","YEARLY","medianBEAT",0.797975644480297,0.613911107742119,75.1612899447882
"25","N0352","YEARLY","meanBaggedBEAT",0.785844980462424,0.607478197921589,73.7207775027002
"26","N0352","YEARLY","medianBaggedBEAT",0.815085471055419,0.627763477143456,77.1040905463117
"27","N0352","YEARLY","meanPertBEAT",0.842720941168742,0.646358989991191,80.1252632449849
"28","N0352","YEARLY","medianPertBEAT",0.826029114901957,0.637771690653887,78.552147938123
"29","N0353","YEARLY","Auto.Arima",0.641201242694922,0.460793796917901,25.234813240067
"30","N0353","YEARLY","BSTS",0.74869274662481,0.592601556678119,34.9733293104531
"31","N0353","YEARLY","ETS",0.822345859514358,0.682877078927323,41.8069264831749
"32","N0353","YEARLY","THETA",0.71373757343487,0.548401366625143,31.6195855245763
"33","N0353","YEARLY","BEA",0.732296051262875,0.564185680837231,32.608606217221
"34","N0353","YEARLY","EAT",0.72084444733366,0.549452284152906,31.4906916219288
"35","N0353","YEARLY","BAT",0.698070040334041,0.519360443403171,29.2128258976882
"36","N0353","YEARLY","BET",0.760869786003392,0.607960000743528,36.1332804394014
"37","N0353","YEARLY","BEAT",0.727614587814843,0.560239602284209,32.3613510440599
"38","N0353","YEARLY","medianBEAT",0.731080060380209,0.570501461651631,33.2964574175147
"39","N0353","YEARLY","meanBaggedBEAT",0.830667979649703,0.694805099948432,42.7887353065538
"40","N0353","YEARLY","medianBaggedBEAT",0.837875165916625,0.704072245423222,43.5137734576271
"41","N0353","YEARLY","meanPertBEAT",0.799740040010312,0.659460487381832,40.1560265698107
"42","N0353","YEARLY","medianPertBEAT",0.799092521123404,0.656462715394249,39.8631747501141
"43","N0354","YEARLY","Auto.Arima",0.263016367144877,0.193490482539201,22.0672850079033
"44","N0354","YEARLY","BSTS",0.819978706058137,0.803639650355098,81.5701103527416
"45","N0354","YEARLY","ETS",0.496279646296715,0.465270135480357,44.906907792785
"46","N0354","YEARLY","THETA",0.590651743187842,0.56662966508085,55.8058984992926
"47","N0354","YEARLY","BEA",0.479093304578736,0.444217491114081,42.6235366148357
"48","N0354","YEARLY","EAT",0.411545797648173,0.372242213484293,35.1762167298157
"49","N0354","YEARLY","BAT",0.509859373250436,0.478004000980912,46.2565335170048
"50","N0354","YEARLY","BET",0.63312854314113,0.611846483638768,60.7609722149397
"51","N0354","YEARLY","BEAT",0.506232171887759,0.474820534605773,45.9191270859499
"52","N0354","YEARLY","medianBEAT",0.543103965747324,0.515949900280603,50.3564031460388
"53","N0354","YEARLY","meanBaggedBEAT",0.603825176083262,0.582341926755875,57.7305061519932
"54","N0354","YEARLY","medianBaggedBEAT",0.588551897758845,0.565680440838144,55.8381245471777
"55","N0354","YEARLY","meanPertBEAT",0.45686540274465,0.424260863799455,40.6536463272792
"56","N0354","YEARLY","medianPertBEAT",0.494396354795496,0.464721387907826,44.9753134937221
"57","N0355","YEARLY","Auto.Arima",0.635791060208762,0.58395789037464,214.802812444675
"58","N0355","YEARLY","BSTS",0.610965685347336,0.553711971575299,208.540842189119
"59","N0355","YEARLY","ETS",0.635791657225276,0.583948276900167,214.807746503438
"60","N0355","YEARLY","THETA",0.66871033441383,0.587221286509064,236.494025252306
"61","N0355","YEARLY","BEA",0.627404969294052,0.573872712950035,212.717133712411
"62","N0355","YEARLY","EAT",0.645944361035708,0.585042484594623,222.03486140014
"63","N0355","YEARLY","BAT",0.637722150522404,0.574963716153001,219.945893295367
"64","N0355","YEARLY","BET",0.637722782403095,0.57496051166151,219.947537981621
"65","N0355","YEARLY","BEAT",0.637118393872502,0.577209856339792,218.661356597385
"66","N0355","YEARLY","medianBEAT",0.629917855325822,0.575831711848358,214.266527300089
"67","N0355","YEARLY","meanBaggedBEAT",0.645875837613936,0.542159946384186,233.70425115876
"68","N0355","YEARLY","medianBaggedBEAT",0.649948500189965,0.559604249858064,232.170238351683
"69","N0355","YEARLY","meanPertBEAT",0.633351838983746,0.553487412257408,223.893364663207
"70","N0355","YEARLY","medianPertBEAT",0.615937866086695,0.552916620395146,212.647339467661
"71","N0356","YEARLY","Auto.Arima",0.572301892369088,0.54329170166742,29.0398540652882
"72","N0356","YEARLY","BSTS",0.57130274575927,0.513241499441304,30.3061075594032
"73","N0356","YEARLY","ETS",0.583819389036489,0.51912369306156,30.8154470851404
"74","N0356","YEARLY","THETA",0.572871634769312,0.52919966061527,30.2296957124902
"75","N0356","YEARLY","BEA",0.568346231032301,0.525218964723428,30.0538029032773
"76","N0356","YEARLY","EAT",0.570170948162975,0.530538351781417,30.0283322876396
"77","N0356","YEARLY","BAT",0.566737051416016,0.528577620574665,29.8585524457272
"78","N0356","YEARLY","BET",0.57511217188076,0.520521617706045,30.4504167856779
"79","N0356","YEARLY","BEAT",0.569472670686931,0.526214138696389,30.0977761055805
"80","N0356","YEARLY","medianBEAT",0.573717243786983,0.523673348371614,30.3687396741217
"81","N0356","YEARLY","meanBaggedBEAT",0.581293582807201,0.535714532867991,30.5537101187438
"82","N0356","YEARLY","medianBaggedBEAT",0.575855508634777,0.534886486765192,30.309308982139
"83","N0356","YEARLY","meanPertBEAT",0.582188602565043,0.532787072310634,30.6439810552466
"84","N0356","YEARLY","medianPertBEAT",0.582324747305377,0.528185041395586,30.6210039068508
"85","N0357","YEARLY","Auto.Arima",1.15626819003563,1.01020548258661,33.1311742570163
"86","N0357","YEARLY","BSTS",0.982113317434911,0.864425610878234,29.6643529760676
"87","N0357","YEARLY","ETS",1.15625276616752,1.01019223913299,33.1308308775135
"88","N0357","YEARLY","THETA",1.00610612155596,0.902862087841152,31.0545656039578
"89","N0357","YEARLY","BEA",1.0956659461207,0.961607777532611,31.9754527035325
"90","N0357","YEARLY","EAT",1.10415051111351,0.97441993652025,32.4388569128292
"91","N0357","YEARLY","BAT",1.04560525114171,0.925831060435332,31.2833642790139
"92","N0357","YEARLY","BET",1.04560046626722,0.925826645950792,31.2832498191796
