"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N0421","YEARLY","Auto.Arima",0.0701008467620568,0.0660980810234542,5.33806210517695
"2","N0421","YEARLY","BSTS",0.0535268218669414,0.0506077115446536,4.0894677786101
"3","N0421","YEARLY","ETS",0.0701030135712219,0.0661003790457564,5.33824896237411
"4","N0421","YEARLY","THETA",0.0596554264061927,0.0562695128143545,4.54477476926209
"5","N0421","YEARLY","BEA",0.0644895121033371,0.0609353905379547,4.92192628205372
"6","N0421","YEARLY","EAT",0.0666022421854744,0.062822657627855,5.07369527893772
"7","N0421","YEARLY","BAT",0.0610254738647647,0.0576584351274874,4.65743488434971
"8","N0421","YEARLY","BET",0.0610261976087789,0.0576592011349215,4.6574971700821
"9","N0421","YEARLY","BEAT",0.0632789207662123,0.0597689211070547,4.82763840385581
"10","N0421","YEARLY","medianBEAT",0.0648604665897528,0.0611913477631804,4.94205422644133
"11","N0421","YEARLY","meanBaggedBEAT",0.0665732115833296,0.0636037364313939,5.14139171675409
"12","N0421","YEARLY","medianBaggedBEAT",0.0664784432275391,0.0633181138582017,5.11709911469218
"13","N0421","YEARLY","meanPertBEAT",0.0511727179480684,0.0480495275357714,3.88068963055494
"14","N0421","YEARLY","medianPertBEAT",0.054037644217147,0.0506704167811955,4.09146480680628
"15","N0422","YEARLY","Auto.Arima",0.177725222712003,0.166846826613078,21.3335544115224
"16","N0422","YEARLY","BSTS",0.213034351816223,0.182545001400226,22.9345825496608
"17","N0422","YEARLY","ETS",0.0946405230543741,0.0803758241895803,10.0846641534317
"18","N0422","YEARLY","THETA",0.140497438832348,0.115991151961533,14.4473818508504
"19","N0422","YEARLY","BEA",0.159994645038606,0.140520444141203,17.7074116386447
"20","N0422","YEARLY","EAT",0.135999598138183,0.118335827661638,14.8783447390412
"21","N0422","YEARLY","BAT",0.175844331599994,0.155127659991612,19.5718396040112
"22","N0422","YEARLY","BET",0.14874752183056,0.123568552590688,15.4120207850874
"23","N0422","YEARLY","BEAT",0.154980324689537,0.134388121096285,16.8924041916961
"24","N0422","YEARLY","medianBEAT",0.15535203996267,0.13323161259139,16.7132084463616
"25","N0422","YEARLY","meanBaggedBEAT",0.0996985264034451,0.0842529188103544,10.6116788445808
"26","N0422","YEARLY","medianBaggedBEAT",0.120681922214324,0.101522922059331,12.7765923324156
"27","N0422","YEARLY","meanPertBEAT",0.164251925832168,0.136318005911266,17.0097779009754
"28","N0422","YEARLY","medianPertBEAT",0.145732723947838,0.121649127184801,15.1837989454417
"29","N0423","YEARLY","Auto.Arima",0.531328215184846,0.423381191555207,26.8172635081834
"30","N0423","YEARLY","BSTS",0.526091437636739,0.407816506474823,25.2919105818415
"31","N0423","YEARLY","ETS",0.55855262413859,0.440298115550107,27.5880170978836
"32","N0423","YEARLY","THETA",0.538509832044049,0.421675121408269,26.3157422121045
"33","N0423","YEARLY","BEA",0.538067387525015,0.423831937860046,26.5657303959695
"34","N0423","YEARLY","EAT",0.542240217455959,0.428451476171194,26.9070076060572
"35","N0423","YEARLY","BAT",0.531408438976017,0.4176242731461,26.1416387673765
"36","N0423","YEARLY","BET",0.541028910629927,0.423263247811066,26.3985566306099
"37","N0423","YEARLY","BEAT",0.53813270484399,0.423292733747102,26.5032333500033
"38","N0423","YEARLY","medianBEAT",0.533885992349901,0.416969367325138,25.9836258654862
"39","N0423","YEARLY","meanBaggedBEAT",0.540367423190003,0.415660250096678,25.6595652678115
"40","N0423","YEARLY","medianBaggedBEAT",0.542595285828499,0.425720635306757,26.6090482945273
"41","N0423","YEARLY","meanPertBEAT",0.51898637261087,0.389749277988381,23.7199113426813
"42","N0423","YEARLY","medianPertBEAT",0.507582042048428,0.375662448505022,22.6636318799784
