"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N0071","YEARLY","Auto.Arima",0.497133669333068,0.475071550990891,22.3272804931276
"2","N0071","YEARLY","BSTS",0.177345619344221,0.152691902012906,7.27135573030758
"3","N0071","YEARLY","ETS",0.2260929009769,0.208164497959573,9.9352060349392
"4","N0071","YEARLY","THETA",0.334457496421534,0.321563225845106,15.1829733804553
"5","N0071","YEARLY","BEA",0.291232325465892,0.278293611646443,13.1617912315333
"6","N0071","YEARLY","EAT",0.347773084875387,0.334933091598524,15.8151533028407
"7","N0071","YEARLY","BAT",0.329704395108206,0.316093187608287,14.911047013372
"8","N0071","YEARLY","BET",0.242207975235598,0.227124169931181,10.7803555273092
"9","N0071","YEARLY","BEAT",0.301901035407447,0.289111015196109,13.6670867687638
"10","N0071","YEARLY","medianBEAT",0.277586486353721,0.26486386190234,12.5590897076973
"11","N0071","YEARLY","meanBaggedBEAT",0.321105441920675,0.309382225684081,14.654857132682
"12","N0071","YEARLY","medianBaggedBEAT",0.319697462358719,0.307840491712439,14.583221781574
"13","N0071","YEARLY","meanPertBEAT",0.23534415055742,0.219813051866757,10.4014707057014
"14","N0071","YEARLY","medianPertBEAT",0.260313444436882,0.246749063585105,11.6945060605448
"15","N0072","YEARLY","Auto.Arima",0.093412330516352,0.0886329287051916,5.84804290495215
"16","N0072","YEARLY","BSTS",0.0860976737559964,0.0701945178680689,4.62333651500219
"17","N0072","YEARLY","ETS",0.110569538413525,0.102404097772073,6.76469254037888
"18","N0072","YEARLY","THETA",0.114967249967423,0.102396248598174,6.73108509123472
"19","N0072","YEARLY","BEA",0.0900068144807774,0.0849203931318904,5.60156277803488
"20","N0072","YEARLY","EAT",0.0884742875333986,0.0797715382635521,5.25823246756563
"21","N0072","YEARLY","BAT",0.0891562622591411,0.0730815961970551,4.81423566760045
"22","N0072","YEARLY","BET",0.0869867560377018,0.0735725640401611,4.84647430705578
"23","N0072","YEARLY","BEAT",0.0868580711910213,0.0757596919272657,4.99166257286762
"24","N0072","YEARLY","medianBEAT",0.0857226930745101,0.0761785408117992,5.01999789686288
"25","N0072","YEARLY","meanBaggedBEAT",0.0775209361457677,0.072808304107272,4.80122985701887
"26","N0072","YEARLY","medianBaggedBEAT",0.0791103787271193,0.073114998434117,4.81935749225037
"27","N0072","YEARLY","meanPertBEAT",0.080903717483124,0.0771233921860572,5.08895636800092
"28","N0072","YEARLY","medianPertBEAT",0.0738060154775206,0.070259404140316,4.63456812803343
"29","N0073","YEARLY","Auto.Arima",0.607913945139948,0.570754988758489,16.4654485218987
"30","N0073","YEARLY","BSTS",1.97316808126624,1.82445693236394,51.9687413875059
"31","N0073","YEARLY","ETS",0.346736775190681,0.255427624567912,6.97168646745842
"32","N0073","YEARLY","THETA",0.189791278133303,0.156733108578386,4.69898626669609
"33","N0073","YEARLY","BEA",0.766796427006056,0.721264525428405,20.7419384292661
"34","N0073","YEARLY","EAT",0.205232676785426,0.167167052664202,5.03161956869561
"35","N0073","YEARLY","BAT",0.899185432772184,0.84278614482958,24.1768084002903
"36","N0073","YEARLY","BET",0.609522958322944,0.575395033631012,16.6188673524553
"37","N0073","YEARLY","BEAT",0.609101547869672,0.574235022412881,16.5805126448161
"38","N0073","YEARLY","medianBEAT",0.378834861977158,0.351950751062399,10.2808419066825
"39","N0073","YEARLY","meanBaggedBEAT",2.20191381632858,2.0620857962473,58.8641823905334
"40","N0073","YEARLY","medianBaggedBEAT",1.22399977768548,1.15229794285973,33.0060965381302
"41","N0073","YEARLY","meanPertBEAT",1.51874498155205,1.40939601049706,40.2139113437566
"42","N0073","YEARLY","medianPertBEAT",1.56486132176958,1.43755661013428,40.9336466729246
"43","N0074","YEARLY","Auto.Arima",0.190743842790701,0.169554242017297,15.542255433532
"44","N0074","YEARLY","BSTS",0.357156099943716,0.322699491027644,29.7204318094266
"45","N0074","YEARLY","ETS",0.19074430312964,0.169554759885732,15.542305005174
"46","N0074","YEARLY","THETA",0.0578975364590915,0.0467613845614154,4.28171357825183
"47","N0074","YEARLY","BEA",0.245851985723542,0.220602830976891,20.2683307493775
"48","N0074","YEARLY","EAT",0.143101431371517,0.125093252920406,11.4341076662357
"49","N0074","YEARLY","BAT",0.197424242007278,0.176141496634377,16.1601499343198
"50","N0074","YEARLY","BET",0.197424396021006,0.176141669257189,16.1601664582005
"51","N0074","YEARLY","BEAT",0.195750660199775,0.174494812447216,16.0056887020334
"52","N0074","YEARLY","medianBEAT",0.190744072960134,0.169554500951514,15.542280219353
"53","N0074","YEARLY","meanBaggedBEAT",0.136919890414284,0.108433684737629,9.76057656288003
"54","N0074","YEARLY","medianBaggedBEAT",0.119117987938356,0.100019407431904,9.19039457467693
"55","N0074","YEARLY","meanPertBEAT",0.272420978516172,0.252573184253947,23.3743266921703
"56","N0074","YEARLY","medianPertBEAT",0.290208736381961,0.257347507409607,23.6031563353928
"57","N0075","YEARLY","Auto.Arima",1.17138280136131,0.880377750137877,85.7814964475254
"58","N0075","YEARLY","BSTS",1.51858686043366,1.1794432711608,112.404048935836
"59","N0075","YEARLY","ETS",0.726872440064064,0.549555253337102,53.4837193121082
"60","N0075","YEARLY","THETA",0.925985612555151,0.681363541140799,67.3768892192171
"61","N0075","YEARLY","BEA",1.13336717186036,0.847623812213323,82.8783395109048
"62","N0075","YEARLY","EAT",0.938357930010681,0.68995002655173,68.2472266404829
"63","N0075","YEARLY","BAT",1.20336590218013,0.907492172636913,88.2385713381667
"64","N0075","YEARLY","BET",1.05128916049344,0.776877170272257,76.5441573788854
"65","N0075","YEARLY","BEAT",1.08110157481702,0.802752315238662,78.8534921460454
"66","N0075","YEARLY","medianBEAT",1.04774073339471,0.774257787226277,76.2802232494963
"67","N0075","YEARLY","meanBaggedBEAT",1.34672729977665,1.02861614041284,99.1279921468562
"68","N0075","YEARLY","medianBaggedBEAT",1.34905460191692,1.02841729274891,99.2798080571572
"69","N0075","YEARLY","meanPertBEAT",1.3157472845063,1.0016137112878,96.7712817074847
"70","N0075","YEARLY","medianPertBEAT",1.39588520626487,1.06966949112751,102.874979033238
"71","N0076","YEARLY","Auto.Arima",1.40998695846519,1.24542864835639,30.9505188601199
"72","N0076","YEARLY","BSTS",1.19655043690292,1.02622466713677,25.1200896610916
"73","N0076","YEARLY","ETS",1.43258742330113,1.26598697490096,31.4646926477616
"74","N0076","YEARLY","THETA",1.64640064725957,1.46021421784011,36.3237101684734
"75","N0076","YEARLY","BEA",1.34594611023685,1.17921343013137,29.178433722991
"76","N0076","YEARLY","EAT",1.49624224170795,1.32387661369915,32.9129738921183
"77","N0076","YEARLY","BAT",1.41701254832346,1.24395584444442,30.798106229895
"78","N0076","YEARLY","BET",1.42454383938285,1.25080861995928,30.9694974924422
"79","N0076","YEARLY","BEAT",1.42088567694009,1.24946362705856,30.9647528343616
"80","N0076","YEARLY","medianBEAT",1.42128605366666,1.25570781162868,31.2076057539408
"81","N0076","YEARLY","meanBaggedBEAT",1.21089252269403,1.03650295646215,25.3331382543909
"82","N0076","YEARLY","medianBaggedBEAT",1.20945513604757,1.03544329132828,25.3093245038641
"83","N0076","YEARLY","meanPertBEAT",1.22365241701659,1.04985219805308,25.6891846006658
"84","N0076","YEARLY","medianPertBEAT",1.23818812328952,1.06414822821085,26.0584090494111
"85","N0077","YEARLY","Auto.Arima",0.452358907861266,0.372127560500845,13.747660007962
"86","N0077","YEARLY","BSTS",0.331772393402252,0.257220483641469,9.35553585339409
"87","N0077","YEARLY","ETS",0.402549423882565,0.321909468747959,11.8048441276546
"88","N0077","YEARLY","THETA",0.423231265668394,0.344235772302184,12.6826046421416
"89","N0077","YEARLY","BEA",0.394972935091638,0.314925102542461,11.5414221164681
"90","N0077","YEARLY","EAT",0.425964104114796,0.34609093385033,12.7450362592528
"91","N0077","YEARLY","BAT",0.401820355743644,0.322367203727202,11.8340089546305
"92","N0077","YEARLY","BET",0.385438500068312,0.305627839809574,11.1864036611947
"93","N0077","YEARLY","BEAT",0.402001671802105,0.322252769982392,11.8267177478865
"94","N0077","YEARLY","medianBEAT",0.412859069614015,0.333072620525072,12.2437243848981
"95","N0077","YEARLY","meanBaggedBEAT",0.276717211812351,0.22327271880576,8.19525141908198
"96","N0077","YEARLY","medianBaggedBEAT",0.304078034029109,0.24289694987697,8.90253720836857
"97","N0077","YEARLY","meanPertBEAT",0.231901445959178,0.188889063528777,6.96234648346572
