"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N1481","MONTHLY","Auto.Arima",0.162338930132092,0.130504144436701,11.177374004232
"2","N1481","MONTHLY","BSTS",0.301943016111818,0.265795714821761,22.9369001680232
"3","N1481","MONTHLY","ETS",0.247386005172409,0.215894754516435,18.7367568534435
"4","N1481","MONTHLY","THETA",0.198161480669836,0.174606487780964,15.0967874288543
"5","N1481","MONTHLY","BEA",0.22592845834879,0.199703653547568,17.301070804384
"6","N1481","MONTHLY","EAT",0.196537103455385,0.173451609254089,14.9870543781446
"7","N1481","MONTHLY","BAT",0.209641228277582,0.185367589788529,16.0463366414393
"8","N1481","MONTHLY","BET",0.24471117204062,0.214777933105528,18.6354417631172
"9","N1481","MONTHLY","BEAT",0.218198605889217,0.192999380970505,16.7189416944403
"10","N1481","MONTHLY","medianBEAT",0.219846596716336,0.194240327422406,16.81427983256
"11","N1481","MONTHLY","meanBaggedBEAT",0.238395473942186,0.209847725753617,18.2117531973671
"12","N1481","MONTHLY","medianBaggedBEAT",0.229723531375852,0.202387891594208,17.563174596377
"13","N1481","MONTHLY","meanPertBEAT",0.236442609060512,0.208246421988253,18.0513910026956
"14","N1481","MONTHLY","medianPertBEAT",0.232455532206155,0.205301964220236,17.7863283280287
"15","N1482","MONTHLY","Auto.Arima",0.178617294309588,0.161581494319937,20.3251353352308
"16","N1482","MONTHLY","BSTS",0.24111550819411,0.228167967457855,28.1661155091064
"17","N1482","MONTHLY","ETS",0.259819558037687,0.237615434383833,29.6481907276594
"18","N1482","MONTHLY","THETA",0.1709451736556,0.152830833796531,19.2767789685739
"19","N1482","MONTHLY","BEA",0.224596472396982,0.209121632053875,26.0464805239989
"20","N1482","MONTHLY","EAT",0.202112749291388,0.184009254166767,23.0833683438214
"21","N1482","MONTHLY","BAT",0.195254079740665,0.180860098524774,22.5893432709704
"22","N1482","MONTHLY","BET",0.221979356362323,0.20620474521274,25.6970284017799
"23","N1482","MONTHLY","BEAT",0.21076200151608,0.195048932489539,24.3540551351426
"24","N1482","MONTHLY","medianBEAT",0.202521777619244,0.185993998088346,23.2558679834874
"25","N1482","MONTHLY","meanBaggedBEAT",0.169245278730462,0.151202033300581,19.0749657888936
"26","N1482","MONTHLY","medianBaggedBEAT",0.165205711091066,0.146719274166293,18.5294269265202
"27","N1482","MONTHLY","meanPertBEAT",0.175460171907406,0.158491222139938,19.9375073480584
"28","N1482","MONTHLY","medianPertBEAT",0.173695065306719,0.15634642294845,19.686045971586
"29","N1483","MONTHLY","Auto.Arima",0.165373739826037,0.137027115401701,8.23894165052407
"30","N1483","MONTHLY","BSTS",0.219306472619701,0.184497939702947,10.9866776837598
"31","N1483","MONTHLY","ETS",0.254893116480487,0.216909723286527,12.791303684943
"32","N1483","MONTHLY","THETA",0.14886793492591,0.118747586166692,7.23226078763378
"33","N1483","MONTHLY","BEA",0.209335250947232,0.175878155587443,10.4852085590531
"34","N1483","MONTHLY","EAT",0.176425899922582,0.146454949513566,8.8338939206707
"35","N1483","MONTHLY","BAT",0.166803036860954,0.13696556879768,8.29770027348785
"36","N1483","MONTHLY","BET",0.192490250257116,0.162140883852598,9.74414754648313
"37","N1483","MONTHLY","BEAT",0.185053361340492,0.155195048539252,9.33117659085308
"38","N1483","MONTHLY","medianBEAT",0.18864881178563,0.158866683764211,9.51876830286504
"39","N1483","MONTHLY","meanBaggedBEAT",0.188927035553734,0.157750421700395,9.4843308584755
"40","N1483","MONTHLY","medianBaggedBEAT",0.189910487449432,0.158991405524255,9.5488270117576
"41","N1483","MONTHLY","meanPertBEAT",0.189086415701339,0.158868104995332,9.56534861960371
"42","N1483","MONTHLY","medianPertBEAT",0.18733045783176,0.156694120891388,9.42024554254557
"43","N1484","MONTHLY","Auto.Arima",0.211093695505016,0.189446481018572,20.0288291346586
"44","N1484","MONTHLY","BSTS",0.295973750090485,0.271912121473611,28.5797801072402
"45","N1484","MONTHLY","ETS",0.112458971293645,0.0922557143325731,9.91395368627344
"46","N1484","MONTHLY","THETA",0.165410779973475,0.142893835463378,15.2647578556265
"47","N1484","MONTHLY","BEA",0.202808367103838,0.179828260272754,19.0855151945189
"48","N1484","MONTHLY","EAT",0.160758145300529,0.13842147034691,14.7897975376004
"49","N1484","MONTHLY","BAT",0.222829294172654,0.201417479318521,21.2911223658418
"50","N1484","MONTHLY","BET",0.187776852897954,0.164310711754356,17.4974914348415
"51","N1484","MONTHLY","BEAT",0.193230622207745,0.17059465407041,18.1303258597958
"52","N1484","MONTHLY","medianBEAT",0.186946507652572,0.165346585546494,17.5634879086689
"53","N1484","MONTHLY","meanBaggedBEAT",0.175887914034663,0.150902566309707,16.1273273670614
"54","N1484","MONTHLY","medianBaggedBEAT",0.167399253205685,0.144156403489386,15.4022873930035
"55","N1484","MONTHLY","meanPertBEAT",0.178082723234355,0.155624239704219,16.5823057926939
"56","N1484","MONTHLY","medianPertBEAT",0.173209877282763,0.149975520112907,16.0092081868378
"57","N1485","MONTHLY","Auto.Arima",0.191944014052473,0.163988834567963,9.27015412681251
"58","N1485","MONTHLY","BSTS",0.1927610219787,0.166419879211349,10.0447295696291
"59","N1485","MONTHLY","ETS",0.272880941405503,0.217160646592319,13.3055676566028
"60","N1485","MONTHLY","THETA",0.229872889732183,0.192547770801687,10.7210157195364
"61","N1485","MONTHLY","BEA",0.188812644776734,0.16709410736017,10.0885690550668
"62","N1485","MONTHLY","EAT",0.179055354916594,0.15761858975305,9.33292944890434
