"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N0651","QUARTERLY","Auto.Arima",0.028771274644658,0.0252577390969221,2.45676924427059
"2","N0651","QUARTERLY","BSTS",0.0249377694972483,0.0228484211920476,2.22065750458751
"3","N0651","QUARTERLY","ETS",0.0103880325573621,0.00968931005376364,0.944328183283388
"4","N0651","QUARTERLY","THETA",0.0103798831189802,0.00967691134075744,0.943245736848729
"5","N0651","QUARTERLY","BEA",0.0177540700039869,0.015603130125436,1.51333647231956
"6","N0651","QUARTERLY","EAT",0.0123182316726611,0.00911959070304799,0.881663565139567
"7","N0651","QUARTERLY","BAT",0.0177156011634866,0.0155627049987543,1.50940275535853
"8","N0651","QUARTERLY","BET",0.0118970764884266,0.0101228002974488,0.981200412383167
"9","N0651","QUARTERLY","BEAT",0.0144001164221362,0.0121998748173211,1.18170986466781
"10","N0651","QUARTERLY","medianBEAT",0.0116132918596159,0.0104546965940855,1.01476561404819
"11","N0651","QUARTERLY","meanBaggedBEAT",0.00930942316384593,0.00785789278274951,0.765666792643761
"12","N0651","QUARTERLY","medianBaggedBEAT",0.00906474959078012,0.00744003561656904,0.724529562276457
"13","N0651","QUARTERLY","meanPertBEAT",0.0107486973276686,0.00884370691910611,0.865562733807579
"14","N0651","QUARTERLY","medianPertBEAT",0.0108460828355706,0.00891082446794894,0.871404452975554
"15","N0652","QUARTERLY","Auto.Arima",0.0196623741110633,0.0175072700520669,1.52230828339268
"16","N0652","QUARTERLY","BSTS",0.0868898825509437,0.0746308459596775,6.26701633906798
"17","N0652","QUARTERLY","ETS",0.0404740406982464,0.0383210139459292,3.29017641824064
"18","N0652","QUARTERLY","THETA",0.03477604917377,0.0304632220750533,2.57264052800733
"19","N0652","QUARTERLY","BEA",0.0233693238296635,0.0215670563346173,1.83362402883902
"20","N0652","QUARTERLY","EAT",0.0187351957695122,0.0149452090830821,1.30489902387972
"21","N0652","QUARTERLY","BAT",0.0406708812900071,0.0334938438037905,2.81051274072006
"22","N0652","QUARTERLY","BET",0.0317869796403096,0.0281272048292557,2.37477280513358
"23","N0652","QUARTERLY","BEAT",0.0257821446420849,0.0237910977697264,2.0183781536311
"24","N0652","QUARTERLY","medianBEAT",0.0219332911604861,0.0206229993330958,1.76091736356549
"25","N0652","QUARTERLY","meanBaggedBEAT",0.160303439871976,0.14161315767506,11.9140438342466
"26","N0652","QUARTERLY","medianBaggedBEAT",0.145528288483866,0.127249173719236,10.6969387952891
"27","N0652","QUARTERLY","meanPertBEAT",0.185479169457376,0.168135526320105,14.180944333731
"28","N0652","QUARTERLY","medianPertBEAT",0.209964517881992,0.191236382132593,16.1381531965273
"29","N0653","QUARTERLY","Auto.Arima",0.0992587871861216,0.0777713021765271,12.4660170751969
"30","N0653","QUARTERLY","BSTS",0.139002737977234,0.110701760510437,17.7876168666462
"31","N0653","QUARTERLY","ETS",0.110373660714353,0.0794598644569063,12.5003111847868
"32","N0653","QUARTERLY","THETA",0.0770296295941286,0.0707680052354018,12.1267937770101
"33","N0653","QUARTERLY","BEA",0.115587429459053,0.0879928136474719,14.0211336518368
"34","N0653","QUARTERLY","EAT",0.071846912048612,0.0514569796817632,8.06592150102778
"35","N0653","QUARTERLY","BAT",0.0783994922210736,0.0557472227401732,8.76020352279127
"36","N0653","QUARTERLY","BET",0.0836067650373914,0.0606832401754274,9.53651693582199
"37","N0653","QUARTERLY","BEAT",0.0861758849370701,0.0607969742768434,9.54302542113768
"38","N0653","QUARTERLY","medianBEAT",0.10420440619808,0.0763240658888714,12.0830125243963
"39","N0653","QUARTERLY","meanBaggedBEAT",0.0482513140610779,0.0441393885062042,7.22987504248447
"40","N0653","QUARTERLY","medianBaggedBEAT",0.0506037109845154,0.0468012122859108,7.70330741814485
"41","N0653","QUARTERLY","meanPertBEAT",0.0477979813972039,0.0456285838341987,7.5395119712947
"42","N0653","QUARTERLY","medianPertBEAT",0.0499407030961062,0.0458780494435304,7.52507162621638
"43","N0654","QUARTERLY","Auto.Arima",0.0895008754612113,0.0735460691050148,4.83215208445887
"44","N0654","QUARTERLY","BSTS",0.08171448702634,0.0674812324917066,4.43453414035676
"45","N0654","QUARTERLY","ETS",0.083630597320429,0.0683538069152312,4.29567582443143
"46","N0654","QUARTERLY","THETA",0.0701426259419589,0.0655695256204442,4.22658167405932
"47","N0654","QUARTERLY","BEA",0.0674195354431849,0.0517079164512048,3.40428422664408
"48","N0654","QUARTERLY","EAT",0.0633925177756142,0.053102616720249,3.45975777259145
"49","N0654","QUARTERLY","BAT",0.0754278843536688,0.0628995964749769,4.13265278775857
"50","N0654","QUARTERLY","BET",0.063505490774669,0.056434143771879,3.6548200780232
"51","N0654","QUARTERLY","BEAT",0.0656637111093024,0.0542736361034986,3.55442228092842
"52","N0654","QUARTERLY","medianBEAT",0.0711350384592757,0.0607697889570056,3.97924947560399
"53","N0654","QUARTERLY","meanBaggedBEAT",0.0588959512151955,0.0494809453020573,3.21882438272406
"54","N0654","QUARTERLY","medianBaggedBEAT",0.0596637297302526,0.0502017086297117,3.26469757247697
"55","N0654","QUARTERLY","meanPertBEAT",0.0615983540717588,0.0498500372243424,3.26196774965162
"56","N0654","QUARTERLY","medianPertBEAT",0.0626467675415566,0.0513301687883785,3.34635710023779
"57","N0655","QUARTERLY","Auto.Arima",0.102137438888745,0.0730382361422283,4.2260956105832
"58","N0655","QUARTERLY","BSTS",0.162713278197076,0.117009158169742,6.61016751319984
"59","N0655","QUARTERLY","ETS",0.110226447555125,0.0758081223821405,4.26566067066524
"60","N0655","QUARTERLY","THETA",0.160902134738103,0.116025375585936,6.5439648159074
"61","N0655","QUARTERLY","BEA",0.122909828274464,0.0881553144674647,5.00445929395357
"62","N0655","QUARTERLY","EAT",0.121570059694752,0.0853956850879434,4.82219785926493
"63","N0655","QUARTERLY","BAT",0.139271444743163,0.100137054829906,5.66866926601476
"64","N0655","QUARTERLY","BET",0.144048918905583,0.10059007944175,5.65125108287695
"65","N0655","QUARTERLY","BEAT",0.131736900547305,0.0931442799343866,5.25920273109107
"66","N0655","QUARTERLY","medianBEAT",0.13377567402115,0.0945893382911784,5.33367331081392
"67","N0655","QUARTERLY","meanBaggedBEAT",0.101739595831757,0.0789365893336785,4.60597566419494
"68","N0655","QUARTERLY","medianBaggedBEAT",0.102334108329351,0.0797152983640593,4.64039573543533
"69","N0655","QUARTERLY","meanPertBEAT",0.11390924248392,0.0833860498317044,4.76660559861606
"70","N0655","QUARTERLY","medianPertBEAT",0.112868423549294,0.0808963517422541,4.60215470056845
"71","N0656","QUARTERLY","Auto.Arima",0.0962420324082393,0.094330545700789,6.91656384259765
"72","N0656","QUARTERLY","BSTS",0.0917366307248998,0.090739139081892,6.66725488001459
"73","N0656","QUARTERLY","ETS",0.0954035660423886,0.0935605178866182,6.86093771142521
"74","N0656","QUARTERLY","THETA",0.125387980933355,0.12212000719243,8.94263849341553
"75","N0656","QUARTERLY","BEA",0.0944062365658122,0.0928767342230997,6.81491881134582
"76","N0656","QUARTERLY","EAT",0.105608519102353,0.103337023593279,7.5733800158128
"77","N0656","QUARTERLY","BAT",0.104301953130772,0.102396563991704,7.50881907200926
"78","N0656","QUARTERLY","BET",0.104021436244874,0.102139888053647,7.49027702828511
"79","N0656","QUARTERLY","BEAT",0.102069730533637,0.100187552465432,7.34684873186325
"80","N0656","QUARTERLY","medianBEAT",0.0965221853099233,0.0948405258015716,6.95740163932682
"81","N0656","QUARTERLY","meanBaggedBEAT",0.105906270044201,0.104162958120178,7.64102738889432
"82","N0656","QUARTERLY","medianBaggedBEAT",0.105236929161333,0.103406518375561,7.58435704088907
"83","N0656","QUARTERLY","meanPertBEAT",0.103521470581819,0.101854397326063,7.47229382709368
"84","N0656","QUARTERLY","medianPertBEAT",0.103664182794874,0.102077505981905,7.49000840592023
"85","N0657","QUARTERLY","Auto.Arima",0.0599502206641052,0.0530363726822188,3.64684410139319
"86","N0657","QUARTERLY","BSTS",0.0701863156713624,0.0632558559634461,4.35347146700437
"87","N0657","QUARTERLY","ETS",0.0622654456133964,0.0564399939410427,3.88121831391813
"88","N0657","QUARTERLY","THETA",0.059317045125471,0.0432930728361405,2.95073027863531
"89","N0657","QUARTERLY","BEA",0.0635684002033965,0.0568959878999102,3.91359153223783
"90","N0657","QUARTERLY","EAT",0.0462304915990353,0.0404944413203066,2.77741408031123
"91","N0657","QUARTERLY","BAT",0.047777310333606,0.0427663953277744,2.93483179800664
"92","N0657","QUARTERLY","BET",0.0509048220731014,0.0445823553763747,3.05987629738235
"93","N0657","QUARTERLY","BEAT",0.0510985273556123,0.0461847949810915,3.17142842698451
