"","Series","Period","Method","RMSE","MAE","MAPE"
"1","N1681","MONTHLY","Auto.Arima",0.252418381404038,0.211783618415252,47.1526096596489
"2","N1681","MONTHLY","BSTS",0.40150696538814,0.359615635460511,73.0721005843616
"3","N1681","MONTHLY","ETS",0.214874357779942,0.179975592330439,38.8124585984109
"4","N1681","MONTHLY","THETA",0.181722096579611,0.156116523375595,32.0612132024824
"5","N1681","MONTHLY","BEA",0.271721465146945,0.229765711012167,50.5418468426092
"6","N1681","MONTHLY","EAT",0.207585187178293,0.173425389210437,38.1629128079796
"7","N1681","MONTHLY","BAT",0.251794745161158,0.208040698319087,46.5347035629848
"8","N1681","MONTHLY","BET",0.24215677459661,0.200264356437896,43.9346518701261
"9","N1681","MONTHLY","BEAT",0.240218986229157,0.196489654181309,43.9875151646565
"10","N1681","MONTHLY","medianBEAT",0.223100840780757,0.181688348683048,40.6144833617867
"11","N1681","MONTHLY","meanBaggedBEAT",0.194203045039153,0.165643475349584,36.0658222168912
"12","N1681","MONTHLY","medianBaggedBEAT",0.203709436073473,0.170888969470852,37.5835923735384
"13","N1681","MONTHLY","meanPertBEAT",0.164511497871892,0.139715116305938,27.9948931594766
"14","N1681","MONTHLY","medianPertBEAT",0.166481440269918,0.143441227451695,29.7126567379068
"15","N1682","MONTHLY","Auto.Arima",0.0840208875687133,0.0735660430898527,7.85566523656159
"16","N1682","MONTHLY","BSTS",0.0785290900466555,0.0626182873853378,6.73061000046162
"17","N1682","MONTHLY","ETS",0.0835641048285508,0.0696258237842648,7.39433302800497
"18","N1682","MONTHLY","THETA",0.0812817263574313,0.0638304580596991,6.85493033978168
"19","N1682","MONTHLY","BEA",0.077866909493593,0.0627157608455076,6.74111615755801
"20","N1682","MONTHLY","EAT",0.0781227248365109,0.0626245463092033,6.73537984450164
"21","N1682","MONTHLY","BAT",0.0772243541609292,0.0611187787703238,6.58970268933044
"22","N1682","MONTHLY","BET",0.0807642203631067,0.0643871127240375,6.90256670112623
"23","N1682","MONTHLY","BEAT",0.0780744590280545,0.0625641603151755,6.72846650992053
"24","N1682","MONTHLY","medianBEAT",0.0793374809160968,0.0636799140736417,6.82646580135319
"25","N1682","MONTHLY","meanBaggedBEAT",0.08341512122737,0.0653147953316445,7.01871941457901
"26","N1682","MONTHLY","medianBaggedBEAT",0.0823654017395282,0.0651299092753692,6.99537060179811
"27","N1682","MONTHLY","meanPertBEAT",0.0828880746643881,0.0664356855271364,7.20436873999856
"28","N1682","MONTHLY","medianPertBEAT",0.0775734355515245,0.0619288134572191,6.66135462287231
"29","N1683","MONTHLY","Auto.Arima",0.112865627147778,0.100462643999303,10.092228541314
"30","N1683","MONTHLY","BSTS",0.12600284675429,0.109738731477362,11.2201183716781
"31","N1683","MONTHLY","ETS",0.0864283670256699,0.0627702401188224,5.70916718155106
"32","N1683","MONTHLY","THETA",0.0884909750602962,0.0703270347957053,6.99294131941285
"33","N1683","MONTHLY","BEA",0.0950970731847214,0.0800373161957074,8.01080389998039
"34","N1683","MONTHLY","EAT",0.0866777285026503,0.0707129748309828,6.93543997636276
"35","N1683","MONTHLY","BAT",0.103996582056933,0.0882486389625435,8.94761583101259
"36","N1683","MONTHLY","BET",0.0899733551172539,0.0726425528256227,7.22754967986413
"37","N1683","MONTHLY","BEAT",0.0927508252051971,0.076714598672285,7.67304363638644
"38","N1683","MONTHLY","medianBEAT",0.0944516576492967,0.0786944722863167,7.89063846110291
"39","N1683","MONTHLY","meanBaggedBEAT",0.0890212056346961,0.0704699536212795,6.98725614493349
"40","N1683","MONTHLY","medianBaggedBEAT",0.0883414329114856,0.0702613133233853,6.92734815468019
"41","N1683","MONTHLY","meanPertBEAT",0.0979797950266733,0.0800793503251904,8.06413651281577
"42","N1683","MONTHLY","medianPertBEAT",0.0904478545606813,0.0729978547852866,7.28153645163696
"43","N1684","MONTHLY","Auto.Arima",0.103495393706115,0.0822209248892278,8.90439444352702
"44","N1684","MONTHLY","BSTS",0.0848130819470285,0.0666615848155854,7.34689936296164
"45","N1684","MONTHLY","ETS",0.0720784439247627,0.0552191571656009,6.09534366364876
"46","N1684","MONTHLY","THETA",0.0933734971424609,0.0694025628034768,7.556712105889
"47","N1684","MONTHLY","BEA",0.0819248315970466,0.0604049310949219,6.54761157014446
"48","N1684","MONTHLY","EAT",0.0857399687332417,0.0634355961102288,6.85593183646774
"49","N1684","MONTHLY","BAT",0.0895145599985561,0.0666921549790787,7.20266565623089
"50","N1684","MONTHLY","BET",0.0825460331124267,0.0632667260432543,6.94320604453675
"51","N1684","MONTHLY","BEAT",0.0844447029328339,0.0622598397618463,6.75036133518508
"52","N1684","MONTHLY","medianBEAT",0.0835339594734869,0.0630733992410717,6.8905026259409
"53","N1684","MONTHLY","meanBaggedBEAT",0.0727869048919639,0.0556211477693834,6.10332731879604
"54","N1684","MONTHLY","medianBaggedBEAT",0.0761488926088314,0.0585632216628656,6.3963147837944
"55","N1684","MONTHLY","meanPertBEAT",0.093309436649236,0.0726131089800458,7.898255224214
"56","N1684","MONTHLY","medianPertBEAT",0.0939590234816061,0.0727996585849536,7.89384196763534
"57","N1685","MONTHLY","Auto.Arima",0.232610715507828,0.207649439208713,25.1387910311032
